"stock","genotype","sex","age","plate","well","ws","fw","iod","cell.area","cell.number","fresh.mass.z","iod.z","wing.area.z","cell.number.z","cell.area.z"
"28198","DGRP-441","male",5,"28198","C11",814363.317,0.71,472.685666666667,145.564981481481,5594.50019305366,-0.420397147638675,1.48668417560328,-0.327245939606961,-0.465714061325078,0.0677187357349663
"28198","DGRP-441","male",5,"28198","C12",875603.201333333,0.83,480.675,142.5974,6140.3868607235,0.573191237846436,1.87685620892169,0.4464719187932,0.648292450168057,-0.168459951911528
"28198","DGRP-441","male",5,"28198","C2",788815.518666667,0.87,433.607,140.53125,5613.0968639834,0.904387366341474,-0.421785805126,-0.65002231367249,-0.427763303897246,-0.332897086502782
"28198","DGRP-441","male",5,"28198","C3",813521.913333333,0.8,431.338333333333,140.53125,5788.90398636128,0.324794141475159,-0.532579816256073,-0.337876414339412,-0.0689886887709406,-0.332897086502782
"28198","DGRP-441","male",5,"28198","C4",835580.379333333,0.81,455.789333333333,137.59398245614,6072.7974030382,0.407593173598919,0.661524370993862,-0.0591850147898019,0.510360713730681,-0.566663201470344
"28198","DGRP-441","male",5,"28198","C5",824653.544,0.59,453.437666666667,145.736111111111,5658.53951853617,-1.41398553312379,0.546676920432249,-0.197237000439878,-0.335027181054369,0.0813383015651432
"28198","DGRP-441","male",5,"28198","C6",866636.037333333,0.84,448.007,148.485849056604,5836.4890852526,0.655990269970196,0.281461517944593,0.333178841878837,0.0281195814149807,0.300179638657663
"28198","DGRP-441","male",5,"28198","C8",774211.371666667,0.63,422.555,137.59398245614,5626.78220258255,-1.08278940462875,-0.961528125582681,-0.834534245130381,-0.399835242608411,-0.566663201470344
"28198","DGRP-441","male",5,"28198","C9",784090.206333333,0.79,444.077333333333,140.051017857143,5598.60412534191,0.2419951093514,0.0895498815631126,-0.709722925106027,-0.457339049509251,-0.371116962847686
"25182","DGRP-324","male",5,"25182","E1",704024.784,0.65,480.300333333333,116.057338235294,6066.18068883041,-0.917191340381231,1.85855875542326,-1.72128667598549,0.496857796094624,-2.28068399588857
"25182","DGRP-324","male",5,"25182","E11",667183.102666667,0.7,446.289666666667,112.831857142857,5913.07383890652,-0.503196179762435,0.197592763119154,-2.18675239479601,0.184408275212436,-2.53738794696598
"25182","DGRP-324","male",5,"25182","E12",708669.711333333,0.76,484.251,121.107,5851.59991852934,-0.00640198701987827,2.05149596081755,-1.66260166591576,0.0589566903999497,-1.87880034211548
"25182","DGRP-324","male",5,"25182","E2",684033.852666667,0.68,462.655333333333,115.378058823529,5928.63027547461,-0.668794244009952,0.996836601563492,-1.97385639826748,0.216154739559069,-2.33474529833876
"25182","DGRP-324","male",5,"25182","E3",726810.585333333,0.63,451.778333333333,116.699910447761,6228.03036047468,-1.08278940462875,0.465640689546908,-1.43340596553872,0.827149042928649,-2.2295440818523
"25182","DGRP-324","male",5,"25182","E6",703639.305333333,0.76,464.842,119.272045454545,5899.44863150259,-0.00640198701987827,1.10362600988164,-1.72615689629501,0.156602925370841,-2.02483749699766
"25182","DGRP-324","male",5,"25182","E7",686222.028,0.78,456.363,113.317304347826,6055.75672620706,0.15919607722764,0.689540311804167,-1.94621052089294,0.475585317894082,-2.49875302337358
"25182","DGRP-324","male",5,"25182","E8",719492.487,0.72,458.443333333333,117.491865671642,6123.76425284443,-0.337598115514916,0.791136759565344,-1.52586439245555,0.614370219580662,-2.16651533382356
"25182","DGRP-324","male",5,"25182","E9",664467.367333333,0.72,480.496666666667,115.764044117647,5739.84238714102,-0.337598115514916,1.86814701174942,-2.22106357857702,-0.169110095342263,-2.30402617544878
"28141","DGRP-129","male",5,"28141","G1",852282.329666667,0.76,434.746333333333,140.807946428571,6052.79993980318,-0.00640198701987827,-0.366144616462701,0.151831014774762,0.469551319443311,-0.310875854808157
"28141","DGRP-129","male",5,"28141","G10",850979.685333333,0.83,438.375666666667,140.326767857143,6064.27197268349,0.573191237846436,-0.188900244851729,0.135373126344432,0.49296262454677,-0.349171053855821
"28141","DGRP-129","male",5,"28141","G11",855196.312333333,0.75,422.617666666667,142.878163636364,5985.49344817922,-0.0892010191436377,-0.958467697417451,0.188646897966115,0.332197039927918,-0.14611502639251
"28141","DGRP-129","male",5,"28141","G2",873763.044,0.75,429.647333333333,146.023055555556,5983.73346370341,-0.0892010191436377,-0.615162540097212,0.423222975615644,0.328605389348599,0.104175134433722
"28141","DGRP-129","male",5,"28141","G3",874898.127666667,0.78,447.844,140.807946428571,6213.41444043062,0.15919607722764,0.27350114894039,0.43756386657648,0.797321917510753,-0.310875854808157
"28141","DGRP-129","male",5,"28141","G4",850477.606333333,0.73,441.066,138.337631578947,6147.83986559707,-0.254799083391156,-0.0575134590993665,0.129029752367543,0.663502010047559,-0.507478954975326
"28141","DGRP-129","male",5,"28141","G5",838010.900333333,0.67,446.339666666667,138.799368421053,6037.56998224371,-0.751593276133712,0.200034594102035,-0.0284772901853484,0.438471110132768,-0.470731050296999
"28141","DGRP-129","male",5,"28141","G6",806895.785333333,0.76,431.531333333333,135.9525,5935.13017659354,-0.00640198701987827,-0.523154348662142,-0.421592339368598,0.22941927338888,-0.697302637895327
"28141","DGRP-129","male",5,"28141","G7",860524.601,0.74,456.069,145.524055555556,5913.28078175697,-0.172000051267397,0.67518234562481,0.255965641967523,0.184830589396977,0.0644615946805414
"28141","DGRP-129","male",5,"28141","G9",825524.976333333,0.81,424.331333333333,140.326767857143,5882.87601103835,0.407593173598919,-0.874778010197438,-0.186227137079963,0.122782705528371,-0.349171053855821
"28258","DGRP-892","male",5,"28258","A5",859693.195666667,0.9,457.693009406796,151.163634615385,5687.169390006,1.15278446271275,0.754493475344996,0.245461488326939,-0.276601384768222,0.513294554968574
"25192","DGRP-399","male",5,"25192","A6",920282.647333333,0.7,464.593425168232,140.887142857143,6532.05557775051,-0.503196179762435,1.09148645536609,1.01096164064608,1.44758198581238,-0.304572907885503
"28258","DGRP-892","male",5,"28258","A6",864399.84,0.74,458.229040049883,145.511240740741,5940.43343730477,-0.172000051267397,0.780671399986321,0.304926244236929,0.240241788966471,0.0634417115992071
"29652","DGRP-57","male",5,"29652","A6",766343.944666667,0.59,447.061643299335,137.787421052632,5561.78451423328,-1.41398553312379,0.235293492313385,-0.933933008466163,-0.532477881349099,-0.551268148581397
"25192","DGRP-399","male",5,"25192","A7",877241.526333333,0.65,459.691554932267,145.605925925926,6024.76527486671,-0.917191340381231,0.852095683040973,0.467170868900025,0.412340178126987,0.0709773506089903
"28258","DGRP-892","male",5,"28258","A7",824857.162,0.88,453.725600738009,146.765773584906,5620.22835332797,0.987186398465233,0.560738647160867,-0.194664446872758,-0.41320986993923,0.163285278690226
"29652","DGRP-57","male",5,"29652","A7",742724.378,0.61,444.371656418424,133.116661016949,5579.49975852709,-1.24838746887627,0.103923626126165,-1.23234768930067,-0.496325876427937,-0.922996433861293
"29652","DGRP-57","male",5,"29652","A8",804906.477666667,0.58,451.453455788051,133.685796610169,6020.88253259836,-1.49678456524755,0.449774768432631,-0.44672567990814,0.404416555101251,-0.877701065111206
"25192","DGRP-399","male",5,"25192","A9",914868.159,0.62,463.976779537553,140.405714285714,6515.88978165317,-1.16558843675251,1.06137156723709,0.942553831532716,1.41459198407304,-0.342888003496251
"28173","DGRP-338","male",5,"28173","A9",880966.923333333,0.92,460.115833209579,151.717692307692,5806.61958360585,1.31838252696027,0.872815999899072,0.514238335142144,-0.0328359635730854,0.557389930096811
"28180","DGRP-361","male",5,"28180","A9",737393.811,0.64,443.764568426498,154.096352941176,4785.27750284581,-0.99999037250499,0.0742755007657496,-1.29969521825499,-2.11711791404706,0.746698614720447
"28258","DGRP-892","male",5,"28258","A9",775984.318666667,0.82,448.159566896032,137.903666666667,5627.00280147253,0.490392205722677,0.288912369418446,-0.812134451746868,-0.399385060154029,-0.542016595847706
"28173","DGRP-338","male",5,"28173","B1",907146.524666667,0.87,463.09737749987,154.44331372549,5873.65359357053,0.904387366341474,1.01842454439657,0.844997044076739,0.103962254839009,0.77431192313858
"28180","DGRP-361","male",5,"28180","B1",738279.657333333,0.56,443.865455756431,157.17828,4697.08446569929,-1.66238262949506,0.0792024969259561,-1.28850324532167,-2.29709596346335,0.991977638301634
"29652","DGRP-57","male",5,"29652","B1",819115.113666667,0.71,453.071649930858,138.376526315789,5919.46579000951,-0.420397147638675,0.528801900317196,-0.267210719414923,0.197452512362011,-0.504383468647141
"28173","DGRP-338","male",5,"28173","B2",819964.866666667,0.82,453.168426660689,157.26022,5214.06409495463,0.490392205722677,0.533528148663647,-0.25647475741097,-1.24208087075536,0.998498935791365
"28180","DGRP-361","male",5,"28180","B2",859121.661333333,0.81,457.627918464174,164.288770833333,5229.33890719098,0.407593173598919,0.751314653736999,0.238240600743573,-1.2109091252248,1.5578749536808
"28180","DGRP-361","male",5,"28180","B4",830345.179666667,0.74,454.350620482608,167.784276595745,4948.88553632043,-0.172000051267397,0.5912624987064,-0.125327652361462,-1.78323832801264,1.83606915619187
"28180","DGRP-361","male",5,"28180","B5",790122.967666667,0.67,449.769790354428,160.93593877551,4909.54956163527,-0.751593276133712,0.367550240019997,-0.633503722051037,-1.86351237486242,1.2910356165784
"28173","DGRP-338","male",5,"28173","B6",932594.027333333,0.82,465.995544485376,146.064111111111,6384.82663700947,0.490392205722677,1.15996122317216,1.16650626113724,1.14712768205394,0.107442592224549
"28180","DGRP-361","male",5,"28180","B6",850645.166,0.79,456.662546763475,167.784276595745,5069.87414589225,0.2419951093514,0.704169163161677,0.131146737202821,-1.53633341741126,1.83606915619187
"25203","DGRP-732","male",5,"25203","C1",907880.908666667,0.8,463.18101507686,161.369979591837,5626.08306057314,0.324794141475159,1.02250912093311,0.854275409343247,-0.401262001672277,1.32557929836939
"25203","DGRP-732","male",5,"25203","C10",895714.18,0.85,461.795369821008,157.74924,5678.08871852568,0.738789302093955,0.954838890592604,0.700558344881296,-0.295132570373079,1.03741820474948
"25203","DGRP-732","male",5,"25203","C12",890038.319666667,0.76,461.148957037488,166.979333333333,5330.2304057588,-0.00640198701987827,0.923270275341944,0.628848305754155,-1.00501696295857,1.77200673885548
"28153","DGRP-195","male",5,"28153","E2",950019.668666667,0.8,467.980117159365,147.96920754717,6420.38762263303,0.324794141475159,1.25688104403481,1.38666555830851,1.21969800092408,0.259062077288823
"28153","DGRP-195","male",5,"28153","E3",937073.105,0.82,466.505657999818,148.972169811321,6290.25613432926,0.490392205722677,1.18487344285918,1.22309589087916,0.954134956603001,0.338884084800451
"28153","DGRP-195","male",5,"28153","E4",960395.778,0.73,469.161832233798,148.972169811321,6446.81338277062,-0.254799083391156,1.31459201366863,1.51775955333003,1.27362580427215,0.338884084800451
"28153","DGRP-195","male",5,"28153","E5",952522.258666667,0.86,468.265132306481,154.12762745098,6180.08772612562,0.821588334217715,1.27080022037116,1.41828381814574,0.729311139924048,0.749187635739208
"28153","DGRP-195","male",5,"28153","E6",921639.566,0.74,464.747962017417,146.213425925926,6303.38534346988,-0.172000051267397,1.09903351269287,1.02810524266666,0.980928108624534,0.1193259987053
"28153","DGRP-195","male",5,"28153","E8",930974.280333333,0.72,465.811074624354,148.47658490566,6270.17573797821,-0.337598115514916,1.15095233873114,1.1460420294746,0.913156318337444,0.299442339605971
"28153","DGRP-195","male",5,"28153","E9",897353.572666667,0.74,461.982077089106,147.96920754717,6064.46156968575,-0.172000051267397,0.96395704243204,0.721270784118221,0.493349540563566,0.259062077288823
"28173","DGRP-338","male",5,"28173","A1",846867.881,0.83,440.420401375731,148.820037735849,5690.55010255517,0.573191237846436,-0.0890423135642985,0.0834237068185815,-0.26970226812678,0.326776463103074
"28258","DGRP-892","male",5,"28258","A1",885897.771666667,0.83,445.286275761573,147.750113207547,5995.91941037792,0.573191237846436,0.148590543119088,0.576535732566956,0.353473598718978,0.24162517996154
"29652","DGRP-57","male",5,"29652","A1",789867.677,0.65,433.314159777463,133.116661016949,5933.65001019241,-0.917191340381231,-0.436087131694518,-0.636729119192677,0.22639865554527,-0.922996433861293
"25192","DGRP-399","male",5,"25192","A10",912347.889333333,0.63,448.583824072838,148.861886792453,6128.82121133768,-1.08278940462875,0.30963165579916,0.910712202987655,0.624690099188417,0.330107072668355
"28180","DGRP-361","male",5,"28180","A10",764438.238333333,0.65,430.143859985664,154.12762745098,4959.77425316859,-0.917191340381231,-0.590913856827413,-0.958010111795443,-1.76101741259363,0.749187635739208
"28258","DGRP-892","male",5,"28258","A10",845976.225666667,0.72,440.309238296016,140.366232142857,6026.9212384762,-0.337598115514916,-0.0944711426083371,0.072158341730979,0.416739914632308,-0.346030239267578
"29652","DGRP-57","male",5,"29652","A10",760187.787333333,0.61,429.613954308351,135.990724137931,5589.99734836546,-1.24838746887627,-0.616792658844795,-1.01171122310151,-0.474903145067146,-0.694260522021069
"25192","DGRP-399","male",5,"25192","A11",998369.799333333,0.74,459.308215080359,146.105185185185,6833.22633668286,-0.172000051267397,0.83337466049374,1.99753149902712,2.06218975404035,0.110711523834896
"28173","DGRP-338","male",5,"28173","A11",846072.399,0.92,440.32122826963,155.222980392157,5450.69033504236,1.31838252696027,-0.0938855928272255,0.0733734162908293,-0.759190945318856,0.836362670956038
"28258","DGRP-892","male",5,"28258","A11",865621.977333333,0.95,442.758483174559,140.314410714286,6169.15948210017,1.56677962333155,0.0251416979735924,0.320366989929236,0.707009560265574,-0.350154512541368
"29652","DGRP-57","male",5,"29652","A11",754371.841666667,0.67,428.888877692314,135.411775862069,5570.94711197845,-0.751593276133712,-0.652202949764867,-1.08519113043267,-0.513779506476009,-0.7403368454048
"28180","DGRP-361","male",5,"28180","A12",746068.495333333,0.59,427.853695693338,154.096352941176,4841.57140057774,-1.41398553312379,-0.702757739325343,-1.19009739229975,-2.00223734937163,0.746698614720447
"25192","DGRP-399","male",5,"25192","A2",975344.483666667,0.81,456.437638406568,148.311490566038,6576.32446376352,0.407593173598919,0.693185399277606,1.7066247130242,1.53792276567708,0.286303099887328
"28173","DGRP-338","male",5,"28173","A2",855812.501,0.84,441.535531257103,151.163634615385,5661.49724553461,0.655990269970196,-0.0345831396788168,0.196431957992504,-0.32899126310542,0.513294554968574
"28180","DGRP-361","male",5,"28180","A2",849683.648,0.78,440.771444340182,167.784276595745,5064.14346588153,0.15919607722764,-0.0718985618259347,0.118998712171882,-1.54802817975905,1.83606915619187
"28258","DGRP-892","male",5,"28258","A2",826135.919,0.74,437.835738156313,145.511240740741,5677.4714777667,-0.172000051267397,-0.215268528154208,-0.178508356144878,-0.296392191216352,0.0634417115992071
"29652","DGRP-57","male",5,"29652","A2",749637.626333333,0.73,428.298660893495,131.008483333333,5722.05407817738,-0.254799083391156,-0.681027143084355,-1.14500422428136,-0.205411205421639,-1.09077839427222
"25192","DGRP-399","male",5,"25192","A3",895535.735,0.75,446.487845074586,145.605925925926,6150.40719878108,-0.0892010191436377,0.207271126651074,0.698303832405557,0.668741240191004,0.0709773506089903
"28173","DGRP-338","male",5,"28173","A3",924177.589333333,0.89,450.058638202188,159.93912,5778.30857974793,1.06998543058899,0.381656592499999,1.06017117485143,-0.0906110376177677,1.21170254630198
"28258","DGRP-892","male",5,"28258","A3",871782.658,0.98,443.526538061294,145.014,6011.71375177569,1.81517671970283,0.0626509023533144,0.398202353329922,0.38570556224534,0.0238681846967658
"29652","DGRP-57","male",5,"29652","A3",784212.853,0.62,432.609170273571,133.116661016949,5891.16979804767,-1.16558843675251,-0.470516435958732,-0.708173380764026,0.139708073522351,-0.922996433861293
"25192","DGRP-399","male",5,"25192","A4",924921.760666667,0.75,450.151414383922,142.918345454545,6471.6797393994,-0.0892010191436377,0.386187467600634,1.06957319539046,1.32437128834821,-0.142917106084522
"28173","DGRP-338","male",5,"28173","A4",892210.261,0.83,446.073256704468,151.717692307692,5880.72654829567,0.573191237846436,0.187024032105119,0.656289079284202,0.118396235527594,0.557389930096811
"28180","DGRP-361","male",5,"28180","A4",740611.083666667,0.63,427.173317675664,157.71722,4695.81624420381,-1.08278940462875,-0.735985101797934,-1.25904750403016,-2.29968405928553,1.03486985296011
"28258","DGRP-892","male",5,"28258","A4",842595.32,0.86,439.887739234569,145.511240740741,5790.58576994243,0.821588334217715,-0.115055731958298,0.0294432530213361,-0.0655566249905218,0.0634417115992071
"29652","DGRP-57","male",5,"29652","A4",779735.592666667,0.61,432.050988172556,140.247910714286,5559.69489096455,-1.24838746887627,-0.497776162925733,-0.764740049926086,-0.536742235226561,-0.355446998300058
"25192","DGRP-399","male",5,"25192","A5",956101.663666667,0.81,454.038627203872,149.358773584906,6401.3759668638,0.407593173598919,0.576025801616998,1.46350679008789,1.18090037208366,0.369652430153152
"28173","DGRP-338","male",5,"28173","A5",863755.686666667,0.85,442.525811860437,145.564981481481,5933.81511044641,0.738789302093955,0.013778817500547,0.296787872602605,0.226735580348342,0.0677187357349663
"25203","DGRP-732","male",5,"25203","C11",857336.140666667,0.7,441.725484113764,159.75904,5366.43272685331,-0.503196179762435,-0.0253064842651893,0.215681948953467,-0.931137852478364,1.19737065403995
"25203","DGRP-732","male",5,"25203","C2",907428.722333333,0.84,447.970549264835,160.418551020408,5656.63208251951,0.655990269970196,0.279681387255081,0.848562390038366,-0.338919740203847,1.24985866431377
"25203","DGRP-732","male",5,"25203","C4",881032.128333333,0.62,444.679673773663,168.08875,5241.4699278407,-1.16558843675251,0.118966152551935,0.515062149123933,-1.18615300496172,1.86030105327336
"25203","DGRP-732","male",5,"25203","C5",879883.492,0.86,444.536472754712,164.731854166667,5341.30752337542,0.821588334217715,0.111972698854835,0.500550030860129,-0.982411572711238,1.59313829550912
"25203","DGRP-732","male",5,"25203","C6",913973.209333333,0.81,448.786453463331,161.923306122449,5644.48213923061,0.407593173598919,0.319527390274133,0.931246845129859,-0.363714476437069,1.36961648307871
"25203","DGRP-732","male",5,"25203","C7",895187.523333333,0.78,446.444433366259,154.134769230769,5807.82342492151,0.15919607722764,0.205151045562781,0.693904451382284,-0.0303792502223547,0.749756023225299
"25203","DGRP-732","male",5,"25203","C9",926332.370666667,0.94,450.327275780153,157.089,5896.86337468993,1.48398059120779,0.394775943720871,1.08739514525401,0.151327117966571,0.984872177722147
"28153","DGRP-195","male",5,"28153","E1",911764.335,0.77,448.511072086224,143.368090909091,6359.60435281339,0.0763970451038811,0.306078694699569,0.903339452141344,1.09565584642714,-0.1071235509985
"28153","DGRP-195","male",5,"28153","E10",924794.979333333,0.81,450.135608496897,154.12762745098,6000.18954828498,0.407593173598919,0.385415561507644,1.0679714127813,0.362187791087413,0.749187635739208
"28153","DGRP-195","male",5,"28153","E11",927190.066333333,0.79,450.434205092636,145.727018518519,6362.51311362353,0.2419951093514,0.399998009884865,1.0982314566154,1.10159183767731,0.0806146561996888
